LTE_5g_Category,Time,Packet_Loss_Rate,Packet_delay,IoT,LTE_5G,GBR,Non_GBR,AR_VR_Gaming,Healthcare,Industry_4_0,IoT_Devices,Public_Safety,Smart_City_Home,Smart_Transportation,Smartphone,slice_Type,slice_type_label
11,0,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,23,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,9,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,9,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
15,18,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
15,4,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
20,16,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
1,4,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,15,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,12,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,12,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
14,13,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
6,22,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
16,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,11,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
17,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
13,2,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
5,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,19,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
21,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
4,23,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
3,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
4,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
9,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
5,6,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
9,12,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
3,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
20,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,14,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
16,8,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
7,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
8,22,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
11,19,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,6,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
19,10,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
11,9,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,5,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
16,12,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
11,3,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,3,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
19,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
5,0,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
22,3,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
8,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,11,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
14,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,17,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
9,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
4,10,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
3,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,7,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
15,18,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
2,6,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,20,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
18,16,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,7,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
11,13,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
20,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
7,6,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
12,16,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,23,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
10,18,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
7,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,10,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
12,22,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
15,21,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,10,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,11,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,21,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,13,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,18,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
11,22,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,12,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
19,19,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,16,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
16,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,6,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
9,1,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,5,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
22,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
18,14,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
20,9,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,9,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,1,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
17,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
13,22,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,7,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
1,18,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
14,1,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,22,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,20,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
12,15,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
16,6,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,20,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,22,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,22,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
2,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
13,10,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
13,21,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,14,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
14,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
9,6,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,10,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
18,15,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
17,5,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
4,16,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
16,7,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
13,1,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
15,2,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
7,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
2,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,16,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
13,5,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
9,11,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
2,9,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,5,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
4,8,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,17,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
15,16,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
9,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
6,21,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,4,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
3,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
1,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,9,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
10,11,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,9,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,19,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
18,21,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
9,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
12,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,18,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,13,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,10,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,21,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
10,0,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,3,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
6,22,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
17,18,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
21,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
15,20,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
15,22,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,16,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
11,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
8,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
4,3,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
20,10,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
18,2,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,14,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,15,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
12,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
3,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
12,8,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
17,20,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
11,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
16,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
18,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
8,19,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,12,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,13,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,0,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,16,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
13,17,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,3,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
11,10,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
3,13,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,10,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
1,9,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,10,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
13,5,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
19,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
4,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
5,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
2,15,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
16,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
21,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
14,16,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
17,3,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
12,16,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
8,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,10,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
17,15,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
7,17,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
12,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
12,4,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,3,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
3,5,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
5,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
13,22,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,12,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,21,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,5,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,0,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,0,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,20,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
21,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
14,11,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
11,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
16,11,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,12,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
7,4,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
10,1,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,1,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
5,10,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
12,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,18,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,21,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
9,12,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,0,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,3,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
17,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,12,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,11,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
16,22,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,0,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,17,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
14,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
14,11,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,11,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,8,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
3,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
5,7,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
5,8,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
19,17,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,11,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,17,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
3,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,23,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
21,5,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
16,17,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
22,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
11,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
13,7,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,16,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,4,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
10,1,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,15,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,9,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
7,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
17,16,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
19,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
11,23,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,23,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,18,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
13,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
4,13,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,6,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
1,22,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
1,19,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,13,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,22,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
21,16,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
14,13,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,20,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
8,20,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,4,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,10,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,5,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
11,22,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,10,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
13,22,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,9,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,0,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
15,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,3,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
5,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
15,20,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,9,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
18,12,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
14,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,5,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
2,17,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
9,2,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
11,0,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,16,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,15,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
18,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
2,21,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
12,12,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,9,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,17,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,6,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
8,11,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,10,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
5,9,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
6,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,13,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
